,COMBINED_C,WC2_0_BIO_10M_01,WC2_0_BIO_10M_04,WC2_0_BIO_10M_06,WC2_0_BIO_10M_11,WC2_0_BIO_10M_13,WC2_0_BIO_10M_16,PREDSEQ,MIN_INT,MAX_INT,PREDINT_WIDTH
1798,1.0,7.810818432519834,457.8042935042598,-1.883408069610596,2.639237652222315,523.0,1478.0,4.223583411209579,-1.0111443996429441,9.062826156616213,10.073970556259157
1799,64.0,4.6922708923618,743.2339305023959,-10.778499603271484,-4.151541600624721,114.0,326.0,0.27713270741032425,-0.293289005756378,2.130086421966553,2.4233754277229314
1800,0.0,-1.4950103759765632,924.3130645583935,-21.424999237060547,-12.875708262125649,115.0,314.0,-0.02840957320401748,-1.0529741048812868,2.054561573266984,3.1075356781482713
1801,93.0,5.409750024477642,753.074890609399,-11.279500007629395,-3.81870839993159,48.0,139.0,0.6861317895935799,-1.129263639450073,1.5149649381637567,2.6442285776138297
1802,76.0,7.5209786494572946,370.1242314433429,1.093023300170898,3.7046511570612584,420.0,1167.0,2.4383775443960003,-3.599455335299699,6.212392997741702,9.8118483330414
1805,54.0,-1.230854074160258,902.8665973599257,-19.795499801635746,-12.191499789555866,75.0,206.0,0.07489902128313917,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1806,147.0,1.242093739099801,807.7928961050873,-16.245750427246097,-8.557708412408829,95.0,257.0,1.343658667364778,-1.0529741048812868,2.29885196685791,3.3518260717391968
1807,64.0,2.510156205544869,832.6125754454735,-16.668500900268555,-8.016125013430914,59.0,163.0,0.13961170207733004,-1.0529741048812868,1.344442367553711,2.3974164724349976
1808,63.0,3.729979244371255,826.4965840690944,-14.974249839782715,-6.685083369414013,71.0,187.0,0.09612935585007296,-1.0529741048812868,1.344442367553711,2.3974164724349976
1809,143.0,2.9115208486715956,886.1843248478634,-16.999000549316403,-8.551916708548863,56.0,154.0,1.0376503340230374,-0.7050041991962086,2.2747023548829652,2.979706554079174
1811,105.0,0.548583442345262,1073.8570977285335,-20.351749420166016,-12.602291584014893,97.0,241.0,1.080413036601242,-1.0529741048812868,2.130086421966553,3.1830605268478402
1812,111.0,5.3153229653835306,783.8198349264418,-11.994999885559082,-4.199874957402547,98.0,276.0,1.7485823118002104,0.653159737586975,2.29885196685791,1.645692229270935
1813,0.0,-1.1822812656561532,941.8164637857326,-20.48525047302246,-12.603958447774254,88.0,237.0,-0.2464436638751058,-1.0529741048812868,1.334081506168806,2.387055611050093
1816,11.0,-0.9302813087900479,1176.9382289532643,-24.499500274658203,-16.211958646774292,67.0,172.0,-0.2573210276769251,-1.0529741048812868,1.334081506168806,2.387055611050093
1817,92.0,2.031583247085412,1050.5144195962794,-18.943500518798828,-11.228875001271568,83.0,216.0,0.8540791364772466,-1.0529741048812868,1.6291389465332031,2.6821130514144897
1819,15.0,-1.465187599261602,1270.342167933868,-26.26650047302246,-18.14775021870931,59.0,159.0,-0.22820487704497705,-1.0529741048812868,1.334081506168806,2.387055611050093
1820,104.0,3.080864615738392,697.0490311973937,-11.22350025177002,-5.188500103851159,98.0,274.0,0.6669644756618064,-0.32885406571089354,2.130086421966553,2.4589404876774466
1821,37.0,-1.835906227429708,998.8058868052331,-21.039749145507812,-14.130083322525024,76.0,198.0,0.029283238133547877,-1.0529741048812868,1.334081506168806,2.387055611050093
1822,87.0,2.636385376254717,804.6691472350382,-15.755000114440918,-7.560749972860018,55.0,158.0,0.9840985712540533,-0.813949384064581,1.304762125015259,2.11871150907984
1823,28.0,0.9552187584340569,899.4199403987027,-17.403999328613278,-10.0052916208903,98.0,269.0,-0.23293108321025585,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1824,83.0,2.489947841347506,734.6828912155624,-12.536499977111815,-6.4240834166606255,82.0,235.0,0.21747392430168266,-1.0529741048812868,1.304762125015259,2.357736229896546
1825,89.0,-1.5881459030012288,1227.2047839591735,-25.75149917602539,-17.456916650136314,72.0,183.0,0.9527109944138539,-1.0529741048812868,1.5149649381637567,2.5679390430450435
1826,23.0,-2.644520769516627,1001.3552565518766,-21.986749649047848,-14.878708203633629,68.0,195.0,-0.36127427423605035,-1.0529741048812868,1.334081506168806,2.387055611050093
1827,74.0,2.6000832313050832,793.441242893101,-15.482000350952148,-7.451083401838938,60.0,166.0,0.5579370879934379,-1.0529741048812868,1.334081506168806,2.387055611050093
1828,0.0,-1.49650003015995,1363.4384306735394,-28.48225021362305,-18.65625,77.0,194.0,-0.24039233955086986,-1.0529741048812868,1.334081506168806,2.387055611050093
1830,72.0,6.014677087465923,786.0247687035782,-10.875249862670898,-3.4645416041215267,110.0,323.0,0.4729440059440646,-0.293289005756378,2.130086421966553,2.4233754277229314
1831,0.0,0.34763534778418603,1162.9214047864118,-23.458749771118164,-14.580374956130981,84.0,215.0,-0.24857041325090928,-1.0529741048812868,1.334081506168806,2.387055611050093
1833,0.0,4.75706257733206,840.8084278459978,-13.99899959564209,-5.76491654664278,52.0,136.0,-0.3507876909800956,-1.0529741048812868,1.334081506168806,2.387055611050093
1834,129.0,1.439979170759519,1014.8316830792007,-18.296499252319336,-11.129749894142153,88.0,229.0,1.3244172948546806,-1.0529741048812868,2.29885196685791,3.3518260717391968
1836,7.0,2.046489663422108,1110.529617836232,-20.4067497253418,-12.116374810536705,79.0,215.0,-0.2654002646466206,-1.0529741048812868,1.334081506168806,2.387055611050093
1838,0.0,6.536385280390579,515.2890342452255,-4.147792339324951,0.638571480909983,483.0,1367.0,3.078262758530702,-1.0111443996429441,9.062826156616213,10.073970556259157
1840,346.0,3.7777083466450367,635.4595647298844,-8.560250282287598,-3.286291718482971,216.0,601.0,1.2919958400866347,-0.402812242507935,6.462299168109895,6.86511141061783
1841,12.0,-2.5396562628448005,992.6805610196179,-20.89900016784668,-14.361666679382324,98.0,247.0,-0.154719749371451,-1.0529741048812868,1.3201548001208714,2.373128905002158
1842,0.0,-2.973281304041544,1039.8624317433391,-22.812000274658203,-15.637166817982994,70.0,198.0,-0.2915432678981774,-1.0529741048812868,1.334081506168806,2.387055611050093
1843,5.0,2.4026770542065297,681.6028212395755,-11.81999969482422,-5.7320416172345485,161.0,450.0,-0.06147311162562387,-1.0529741048812868,1.5239049196243293,2.576879024505616
1845,153.0,3.0752709358930588,782.528398245847,-14.175999641418455,-6.489791611830393,139.0,356.0,1.3772804425950032,-0.599454164505005,2.29885196685791,2.898306131362915
1847,92.0,3.5894583323970437,688.6615943184975,-9.956500053405762,-4.500624960909287,115.0,315.0,0.6916442584365302,-0.11942885331809529,2.130086421966553,2.2495152752846486
1849,25.0,7.814428365634132,456.19464753350184,-1.576308488845825,2.864462782318393,498.0,1384.0,4.2426189066482465,-1.1843745143818916,9.062826156616213,10.247200670998104
1850,0.0,0.6943542187412579,1153.1604914530224,-22.85824966430664,-14.108291546503704,84.0,214.0,-0.24857041325090928,-1.0529741048812868,1.334081506168806,2.387055611050093
1851,41.0,-0.973041718204816,1272.0881049713007,-26.39349937438965,-17.302833398183186,98.0,240.0,0.11108655328697518,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1853,175.0,4.0348645734290285,665.2347536535503,-8.692999839782715,-3.6046666353940964,202.0,550.0,0.7689110103747975,-1.4751047003509798,1.9084518370772856,3.3835565374282655
1855,135.0,1.3101041461341079,797.4856175681554,-14.751250267028807,-8.264916817347206,156.0,439.0,1.2137854383196636,-0.7120641547737824,2.29885196685791,3.0109161216316926
1856,38.0,1.664979177216689,701.1151415180066,-13.595499992370605,-6.78499995668729,56.0,153.0,0.014752139859561704,-1.0529741048812868,1.3224939443203128,2.3754680492016
1858,87.0,2.132197959969441,703.8571940458211,-12.020750045776367,-6.294791678587597,66.0,184.0,0.24553473257399197,-1.0529741048812868,1.304762125015259,2.357736229896546
1859,79.0,2.3301041616747784,852.2861525156093,-17.54599952697754,-8.618166585763296,57.0,155.0,0.6424178091735605,-1.0930261105298995,1.334081506168806,2.427107616698706
1861,0.0,3.592291675508022,782.1114090423233,-13.66349983215332,-6.0634166797002145,91.0,262.0,-0.19985919313738226,-1.0529741048812868,1.309686639119346,2.3626607440006326
1864,2.0,2.087427074710528,729.9886649649914,-14.109749794006348,-6.801333387692768,56.0,153.0,-0.2867345408694334,-1.0529741048812868,1.2494686287468952,2.3024427336281823
1866,81.0,1.8831457337364552,802.3631855620876,-16.01300048828125,-8.173958400885262,59.0,163.0,0.529972336449935,-1.129263639450073,1.304762125015259,2.434025764465332
1867,48.0,3.577937461435795,766.3839302824541,-12.417750358581545,-5.758541852235794,135.0,394.0,0.19876513532639406,-1.0529741048812868,1.9710867404937742,3.024060845375061
1868,69.0,1.7078541268904999,1121.7790609007595,-20.497249603271484,-12.630000114440918,83.0,213.0,0.18252472698275915,-1.0529741048812868,1.344442367553711,2.3974164724349976
1871,22.0,1.2540104488531751,654.4347009748725,-12.393500328063965,-6.313833405574162,62.0,174.0,-0.25682726347932155,-1.0529741048812868,1.075594090922842,2.128568195804129
1872,4.0,0.732260450720787,783.3459264816639,-14.516249656677244,-8.60091652472814,167.0,476.0,-0.1355234609105981,-1.0529741048812868,1.8538911372423186,2.9068652421236054
1873,7.0,-1.526718810200691,1002.1317624894908,-21.583999633789066,-14.054625113805134,77.0,199.0,-0.24803985643397966,-1.0529741048812868,1.334081506168806,2.387055611050093
1874,93.0,2.670270878821611,780.2954683113799,-15.148249626159668,-7.196708192427952,63.0,175.0,0.7998476821033755,-0.9394373624933514,1.304762125015259,2.2441994875086104
1875,326.0,1.413947896100581,653.5806415593835,-11.465000152587892,-6.0017915827532615,176.0,492.0,1.031490130587853,-2.537135362625122,6.360610008239746,8.897745370864868
1878,107.0,-0.782687568416198,1181.9904801720877,-24.11750030517578,-16.189375241597492,60.0,166.0,1.0028586103339605,-0.813949384064581,2.1292555332183842,2.9432049172829653
1879,58.0,-0.8719583116471771,1116.512879046204,-22.743749618530273,-14.573708057403564,112.0,279.0,0.10592489933712512,-1.0529741048812868,1.9710867404937742,3.024060845375061
1880,57.0,-1.210948015252749,1028.157897962422,-22.417749404907227,-14.341583569844566,64.0,181.0,0.17275241330057733,-1.0529741048812868,1.344442367553711,2.3974164724349976
1882,5.0,5.027427124480408,517.0297238914371,-5.065750122070313,-0.570124963919322,397.0,1086.0,1.7960292087954488,-1.112311124801636,6.309748180352377,7.422059305154013
1884,34.0,-2.8190520269175368,854.631179040351,-18.556249618530273,-12.460166454315186,110.0,293.0,0.04161589260024087,-1.0529741048812868,2.054561573266984,3.1075356781482713
1886,43.0,-2.182718843221664,968.2639329947556,-20.647750854492188,-13.941750129063927,75.0,199.0,0.14383135730277594,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1890,18.0,-2.344739566246668,933.285814303789,-20.55649948120117,-13.588041464487713,79.0,216.0,-0.264765879844782,-1.0529741048812868,1.334081506168806,2.387055611050093
1891,409.0,2.388937612374624,789.9189777294162,-14.1274995803833,-7.098791514833767,168.0,431.0,1.4064325107697673,-0.7120641547737824,5.7606592117436275,6.4727233665174095
1892,0.0,1.439979170759519,1014.8316830792007,-18.296499252319336,-11.129749894142153,88.0,229.0,-0.20694389676334587,-1.0529741048812868,1.334081506168806,2.387055611050093
1893,45.0,-1.1150833209976552,1129.9558459230707,-23.306249618530273,-15.692750136057533,67.0,176.0,0.24156138833202592,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1894,78.0,-1.5381041814883551,852.3504384113041,-18.701250076293945,-11.753999948501587,77.0,214.0,0.44947102482512363,-1.0529741048812868,1.304762125015259,2.357736229896546
1895,163.0,2.696531239897013,738.9183572400781,-13.931249618530273,-6.439374883969625,101.0,300.0,1.1468585204095592,-0.7120641547737824,2.29885196685791,3.0109161216316926
1896,150.0,2.2238541959474483,708.9857175570747,-13.286999702453613,-6.347541511058807,94.0,279.0,0.6617222527076262,-1.0529741048812868,2.2747023548829652,3.327676459764252
1897,41.0,2.7939999277393017,892.851757740698,-15.940999984741213,-8.383083283901215,78.0,218.0,0.18703101422520477,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1898,227.0,6.776948009928068,472.60914973002093,-3.193000078201294,1.5862083435058592,440.0,1225.0,4.564561593956076,2.3457422137260435,9.062826156616213,6.717083942890169
1900,28.0,5.932197911043963,809.6955400648413,-11.338250160217285,-4.050875008106232,49.0,140.0,-0.5753060395961422,-1.048171997070313,0.8286333695054076,1.8768053665757205
1901,0.0,-0.132125054796537,1213.3030097212174,-25.24324989318848,-15.874958276748655,84.0,213.0,-0.24857041325090928,-1.0529741048812868,1.334081506168806,2.387055611050093
1902,14.0,3.249770910168687,796.7222118193332,-14.741999626159668,-6.5464582840601615,89.0,245.0,-0.2740110542510898,-1.0529741048812868,1.3224939443203128,2.3754680492016
1903,138.0,3.3141875914298,808.247962294335,-14.640500068664553,-6.652958293755848,90.0,233.0,1.4604357434515294,-0.599454164505005,2.29885196685791,2.898306131362915
1906,70.0,1.5492083163311081,704.5254657316498,-13.524250030517578,-6.960083372890949,60.0,162.0,-0.031145757172694966,-1.0529741048812868,1.334081506168806,2.387055611050093
1909,0.0,-0.20671868572632504,1216.9290876999366,-25.21125030517578,-15.943749984105427,84.0,212.0,-0.24012498754489217,-1.0529741048812868,1.334081506168806,2.387055611050093
1910,21.0,0.846020790437857,984.4629481219955,-18.472249984741207,-11.11066655317942,103.0,267.0,-0.1403197130714348,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1911,20.0,5.20877077182134,808.1205706048873,-12.325499534606935,-4.735958258310954,51.0,134.0,-0.4124962270006734,-1.048171997070313,1.2705167110988596,2.3186887081691725
1912,297.0,2.437593827644984,637.1039642920742,-10.743499755859377,-5.033833225568134,212.0,593.0,1.1859835366989941,0.10315458345174117,4.1088919550307965,4.005737371579055
1913,7.0,-1.4891980166236563,1021.4374489089872,-21.522750854492188,-14.258000214894615,71.0,188.0,-0.27917174377019144,-1.0529741048812868,1.334081506168806,2.387055611050093
1914,0.0,-1.12882295375069,1024.611541210023,-21.92275047302246,-14.009791771570839,79.0,203.0,-0.25235928008397196,-1.0529741048812868,1.334081506168806,2.387055611050093
1915,0.0,0.23597916464010898,1186.9378061130126,-24.1825008392334,-15.07808335622152,84.0,213.0,-0.24857041325090928,-1.0529741048812868,1.334081506168806,2.387055611050093
1917,81.0,1.09009380141894,808.0332899752844,-15.14799976348877,-8.729749917984009,162.0,456.0,0.4814323147741825,-1.0930261105298995,1.7243591547012331,2.817385265231133
1918,65.0,-1.246822855435312,1105.2404763590446,-22.494749069213867,-14.755749940872192,96.0,238.0,-0.005951526945731987,-1.0529741048812868,1.344442367553711,2.3974164724349976
1919,0.0,-2.2958541586995116,925.1596104139996,-20.48324966430664,-13.245999972025551,106.0,283.0,-0.06950636188515553,-1.0529741048812868,1.7586753755807902,2.8116494804620773
1920,0.0,0.670760365823905,667.2417840527785,-12.81350040435791,-7.218500167131424,82.0,231.0,-0.35379660794780476,-1.0529741048812868,0.8106237159145621,1.863597820795849
1922,213.0,6.126927085841697,574.0116827268945,-5.3757500648498535,-0.33187494675318396,352.0,926.0,0.7177044028967913,-1.6240646719932554,1.945112466812134,3.5691771388053892
1925,57.0,-0.124739699065685,1236.1340495557827,-24.784500122070316,-15.844250122706097,100.0,248.0,0.027336802084293736,-1.0529741048812868,1.344442367553711,2.3974164724349976
1926,5.0,0.15616676211357097,1218.34715881108,-24.365749359130856,-15.547249794006348,83.0,211.0,-0.24012498754489217,-1.0529741048812868,1.334081506168806,2.387055611050093
1927,0.0,2.010041609406471,783.3597089413739,-13.931750297546387,-7.467250121136505,164.0,470.0,-0.12269933872863759,-1.0529741048812868,1.8538911372423186,2.9068652421236054
1928,58.0,-0.9787812580664951,907.9209121195695,-19.772750854492188,-12.022250175476074,82.0,227.0,-0.06370444570319872,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1929,40.0,-0.9587707997610171,1029.2200654877108,-20.787500381469727,-13.272916475931805,123.0,306.0,0.15714360708968703,-1.0529741048812868,1.9710867404937742,3.024060845375061
1930,159.0,1.461687547465165,897.7563022739553,-17.507999420166016,-9.932499726613363,64.0,177.0,1.0274014528378346,-0.813949384064581,2.2747023548829652,3.0886517389475463
1931,50.0,5.67895830174287,899.3862722766661,-15.225000381469727,-5.76966667175293,60.0,147.0,0.4879332638959038,-1.0529741048812868,1.344442367553711,2.3974164724349976
1932,89.0,1.9028437519446018,796.6164669306733,-15.039750099182127,-7.809416677802801,100.0,278.0,0.8270252963777635,-1.0529741048812868,1.3877336978912351,2.440707802772522
1933,216.0,2.152239489058653,650.2462354565513,-11.103750228881836,-5.2438749969005585,241.0,685.0,0.3635913047592947,-1.1399231761817128,1.0741648018360141,2.214087978017727
1934,0.0,-1.49650003015995,1363.4384306735394,-28.48225021362305,-18.65625,77.0,194.0,-0.24039233955086986,-1.0529741048812868,1.334081506168806,2.387055611050093
1936,29.0,-1.4029272049665449,1375.7352653567227,-28.829500198364254,-19.135541915893555,95.0,233.0,-0.32290011907951816,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1938,0.0,0.07630209748943599,846.750052497208,-16.59174919128418,-9.922458251317344,106.0,286.0,-0.1067895594877217,-1.0529741048812868,1.7586753755807902,2.8116494804620773
